WP5Country,year,Happiness,GDP,SocialSupport,LifeExp,Freedomtomakelifechoices,Generosity,Perceptionsofcorruption,Positiveaffect,Negativeaffect,ConfidenceNation,DemocraticQuality
Indonesia,2013,5.29223775863647,Moderate,Fair,Less,.780690789222717,.36314925551414,.972668588161469,.892942070960999,.249146357178688,Strong,-.247295826673508
Indonesia,2014,5.59737539291382,Moderate, ,Less,.719413280487061,.394788146018982,.970144212245941,.852418959140778,.241678208112717,Strong,-.119299069046974
Iran,2007,5.33637142181396,Moderate,Poor,Less,.53261989355087,.025270404294134,.871643960475922,.62550675868988,.361320286989212,Average,-1.25992262363434
Iran,2008,5.12898826599121,Moderate,Poor,Less,.601222097873688,.021570982411504,.868343472480774,.624161064624786,.345182448625565,Average,-1.26042175292969
Iraq,2008,4.58984470367432,Moderate,Poor,Less,.385769367218018,-.098884977400303,.90988165140152,.525002241134644,.448168784379959,Average,-1.84113991260529
Iraq,2009,4.77531671524048,Moderate,Good,Less,.431467622518539,-.236549437046051,.854340255260468,.52280604839325,.40381982922554,Average,-1.64288079738617
Iraq,2010,5.06546211242676,Moderate,Good,Less,.419064104557037,-.161755204200745,.858734667301178,.541775107383728,.430934399366379,Average,-1.65581595897675
Iraq,2011,4.72536611557007,Moderate,Poor,Less,.34741404652596,-.107035040855408,.780027210712433,.487618535757065,.557098686695099,Average,-1.48894870281219
Iraq,2012,4.65950870513916,Moderate,Poor,Less,.314564615488052,-.058640182018281,.789190649986267,.422927647829056,.44905889034271,Average,-1.52803730964661
Iraq,2014,4.54150247573853,Moderate,Poor,Less,.64600658416748,-.037143968045712,.726008117198944,.573671102523804,.563631117343903,Average,-1.83991074562073
Ireland,2006,7.14424657821655,High,Excellent,More,.943274736404419,.231648534536362,.47284856438637,.878255546092987,.208633750677109,Strong,1.27757751941681
Ireland,2008,7.56802988052368,High,Excellent,More,.894108712673187,.309942185878754,.486994653940201,.875383615493774,.14775924384594,Average,1.2987734079361
Ireland,2009,7.04591131210327,High,Excellent,More,.834729671478271,.304149776697159,.579600155353546,.862124025821686,.232698768377304,Weak,1.19740152359009
Ireland,2010,7.25738954544067,High,Excellent,More,.856029570102692,.337917804718018,.618024110794067,.875982642173767,.200655415654182,Average,1.16103506088257
Ireland,2011,7.00690412521362,High,Excellent,More,.9520343542099,.371579676866531,.58991265296936,.865224540233612,.190309450030327,Average,1.12558126449585
Ireland,2012,6.96464538574219,High,Excellent,More,.90219455957413,.29029455780983,.572632253170013,.835201978683472,.236661568284035,Average,1.12019312381744
Ireland,2013,6.760085105896,High,Excellent,More,.883772015571594,.319126099348068,.558394193649292,.814344584941864,.245267823338509,Weak,1.09463906288147
Ireland,2014,7.01837921142578,High,Excellent,More,.921629548072815,.253020197153091,.406036257743835,.78433483839035,.228723049163818,Average,1.20532774925232
Israel,2007,6.84111499786377,High,Good,More,.68286406993866,.21206301450729,.867820978164673,.695740103721619,.319893598556519,Weak,-.270970523357391
Israel,2008,7.26126146316528,High,Good,More,.662969172000885,.13129360973835,.898196399211884,.709695339202881,.349394649267197,Weak,-.317547768354416
Israel,2009,7.35297918319702,High,Excellent,More,.59252977371216,.16419957578182,.922718405723572,.695398926734924,.32658362388611,Average,-.5371994972229
Israel,2010,7.35891628265381,High,Good,More,.56147789955139,.142222195863724,.902182698249817,.67945837974548,.362394362688065,Average,-.379616856575012
Israel,2011,7.43314790725708,High,Good,More,.722269237041473,.132810860872269,.891295373439789,.737907230854034,.384475022554398,Weak,-.273546934127808
Israel,2012,7.1108546257019,High,Good,More,.681439220905304,.144269168376923,.86232727766037,.665101826190948,.319231450557709,Average,-.222375750541687
Israel,2013,7.32056331634521,High,Excellent,More,.739001631736755,.142283156514168,.84853786230087,.697945952415466,.408576160669327,Average,-.229287594556808
Israel,2014,7.40057039260864,High,Good,More,.706974625587463,.086204893887043,.818039953708649,.60429310798645,.271255701780319,Average,-.13303822278976
Italy,2007,6.57441234588623,High,Excellent,More,.684297025203705,.105109035968781,.922196567058563,.715646088123322,.303445637226105,Weak,.770096004009247
Italy,2008,6.77977418899536,High,Good,More,.543076872825623,.04107365757227,.945625066757202,.636669158935547,.267580598592758,Average,.776037395000458
Italy,2009,6.33380031585693,High,Good,More,.700550496578217,.232830360531807,.889984667301178,.775457143783569,.279377728700638,Average,.682788491249084
Italy,2010,6.35423803329468,High,Good,More,.737738907337189,-.067206926643849,.921075165271759,.596380710601807,.235879942774773,Average,.71287149190903
Italy,2011,6.05708646774292,High,Excellent,More,.56773841381073,-.025432156398893,.93346095085144,.658394277095795,.265567928552628,Weak,.702107608318329
Italy,2012,5.83931398391724,High,Good,More,.57009494304657,.105318620800972,.908323645591736,.66976124048233,.38765224814415,Weak,.702469766139984
Italy,2013,6.00937366485596,High,Excellent,More,.49916875362396,-.109666280448437,.942639291286469,.778827428817749,.356616199016571,Weak,.717109978199005
Italy,2014,6.0265851020813,High,Good,More,.623531222343445,-.071913860738278,.919959545135498,.716064274311066,.356019616127014,Weak,.737915873527527
Ivory Coast,2009,4.19718170166016,Low,Poor,Less,.759862184524536,-.134324043989182,.902262032032013,.603941917419434,.186183735728264,Average,-1.19797801971436
Ivory Coast,2013,3.73936557769775,Low,Poor,Less,.739193260669708,-.012609972618521,.691117584705353,.742971479892731,.306065738201141,Average,-.897582828998566
Ivory Coast,2014,3.57036852836609,Low,Poor,Less,.78077310323715,-.062300603836775,.67135626077652,.647041082382202,.290650546550751,Strong,-.768526554107666
Jamaica,2006,6.20788192749023,Moderate,Excellent,More,.73823606967926,-.005526335909963,.94598788022995,.788478493690491,.200846746563911,Weak,.147565767168999
Jamaica,2011,5.37444639205933,Moderate,Good,More,.795613527297974,-.065505877137185,.909116148948669,.835871994495392,.237158820033073,Average,.174715369939804
Jamaica,2013,5.70888662338257,Moderate,Good,More,.793194949626923,-.023152519017458,.930722296237946,.73361337184906,.312484860420227,Weak,.335290282964706
Jamaica,2014,5.31053876876831,Moderate,Good,More,.808973133563995,-.003093144157902,.861132502555847,.737160861492157,.309984922409058,Weak,.309402197599411
Japan,2007,6.23819780349731,High,Excellent,More,.796054124832153,-.104243732988834,.80923330783844,.731493532657623,.206579819321632,Weak,.95326429605484
Japan,2008,5.91067934036255,High,Good,More,.772070050239563,-.149215966463089,.816475331783295,.779842138290405,.19077409803867,Weak,.880240559577942
Japan,2009,5.84499931335449,High,Good,More,.729888021945953,-.22356280684471,.74010819196701,.784990310668945,.169477880001068,Weak,.976961672306061
Japan,2010,6.05675268173218,High,Good,More,.771722376346588,-.154578134417534,.769557058811188,.827118337154388,.18770307302475,Weak,.945574700832367
Japan,2011,6.26279354095459,High,Excellent,More,.81439644098282,-.065882652997971,.733798980712891,.775717437267303,.18105547130108,Weak,1.02720069885254
Japan,2013,5.95936155319214,High,Excellent,More,.821416556835175,-.16093310713768,.65049821138382,.793808817863464,.174621537327766,Average,1.04643678665161
Japan,2014,5.92262077331543,High,Good,More,.838051736354828,-.1531236320734,.617483139038086,.741508007049561,.189432829618454,Average,1.03255212306976
Kazakhstan,2006,5.47594833374023,Moderate,Good,Less,.730545938014984,-.290514171123505,.86498248577118,.668787658214569,.185065165162086,Strong,-.471706211566925
Kazakhstan,2007,5.71855354309082,Moderate,Good,Less,.806299686431885,-.262617588043213,.865183055400848,.651070773601532,.178508400917053,Strong,-.273675978183746
Kazakhstan,2008,5.88641977310181,Moderate,Good,Less,.726583659648895,-.23802238702774,.899163663387299,.675005435943604,.15972585976124,Strong,-.238977313041687
Kazakhstan,2009,5.38256311416626,Moderate,Good,Less,.856448292732239,-.266568064689636,.844568431377411,.678526341915131,.128599971532822,Strong,-.147488862276077
Kazakhstan,2010,5.51428651809692,Moderate,Good,Less,.784851849079132,-.232604712247849,.822703659534454,.691866517066956,.148950695991516,Strong,-.324859023094177
Kazakhstan,2011,5.73566293716431,Moderate, ,Less,.877888083457947,-.253163397312164,.801724195480347,.695143759250641,.154433980584145,Strong,-.708900213241577
Kazakhstan,2012,5.75946950912476,Moderate,Good,Less,.839832305908203,-.188916921615601,.876681804656982,.73984283208847,.184381499886513,Strong,-.768569111824036
Kazakhstan,2013,5.83548307418823,Moderate,Good,Less,.781591057777405,-.247230619192123,.819989383220673,.673898816108704,.164444029331207,Strong,-.803235650062561
Kazakhstan,2014,5.97009754180908,Moderate,Fair,Less,.799462974071503,-.014122347347439,.805351257324219,.71783971786499,.169456705451012,Strong,-.554469704627991
Kenya,2006,4.22323417663574,Low,Excellent,Less,.61588615179062,-.001432756427676,.860256969928741,.705086946487427,.198191910982132,Average,-.629184126853943
Kenya,2007,4.57565784454346,Low,Good,Less,.749842286109924,.071959935128689,.798738539218903,.725195944309235,.161941111087799,Strong,-.756129026412964
Kenya,2008,4.01527452468872,Low,Fair,Less,.620295763015747,.006741340272129,.909446537494659,.772226989269257,.148996606469154,Average,-.837168872356415
Kenya,2009,4.27043485641479,Low,Fair,Less,.583594739437103,.117876388132572,.91294652223587,.771880269050598,.182591587305069,Weak,-.883677124977112
Kenya,2010,4.255859375,Low,Fair,Less,.635457217693329,.0364238768816,.917921245098114,.819121718406677,.123201780021191,Average,-.697595357894897
Kenya,2011,4.40531015396118,Low,Good,Less,.708659172058105,.03934133797884,.922664165496826,.760371685028076,.227972492575645,Average,-.761090815067291
Kenya,2012,4.54733514785767,Low,Fair,Less,.627654194831848,.083160236477852,.911273062229156,.706963956356049,.194177240133286,Average,-.810668289661407
Kenya,2013,3.79538321495056,Low,Fair,Less,.708332240581512,.229758709669113,.861003398895264,.765042960643768,.161331310868263,Strong,-.697419583797455
Kenya,2014,4.90457963943481,Low,Fair,Less,.819018542766571,.189505383372307,.84919422864914,.814435541629791,.22109670937061,Strong,-.713261604309082
Kosovo,2012,5.63958835601807,Moderate,Fair,Less,.635793387889862,.020625473931432,.949651420116425,.595571577548981,.099630385637284,Weak,-.66373884677887
Kosovo,2013,6.12575817108154,Moderate,Poor,Less,.568463146686554,.108229711651802,.935094594955444,.691510617733002,.202731236815453,Average,-.640920281410217
Kosovo,2014,5.00037527084351,Moderate,Poor,Less,.44139122962952,.00531429797411,.775200605392456,.636128306388855,.205950245261192,Average,-.282584011554718
Kyrgyzstan,2006,4.64139890670776,Low,Good,Less,.677571654319763,-.113152332603931,.878633499145508,.654618084430695,.159482508897781,Average,-1.05522775650024
Kyrgyzstan,2007,4.69776153564453,Low,Fair,Less,.683523118495941,-.064880587160588,.929054796695709,.655073881149292,.129502579569817,Average,-.977552592754364
Kyrgyzstan,2008,4.73658800125122,Low,Fair,Less,.719029366970062,-.073816947638989,.92262703180313,.623046278953552,.146871641278267,Average,-.830411195755005
Kyrgyzstan,2009,5.06905364990234,Low,Good,Less,.698919951915741,-.114032886922359,.896227478981018,.607278287410736,.16481696069241,Strong,-.822388231754303
Kyrgyzstan,2010,4.99641084671021,Low,Good,Less,.720051169395447,-.045698244124651,.925793588161469,.649521708488464,.123462550342083,Weak,-.995936334133148
Kyrgyzstan,2011,4.92104911804199,Low,Good,Less,.747808456420898,-.128971830010414,.932496964931488,.681429386138916,.151315897703171,Average,-.904954493045807
Kyrgyzstan,2012,5.20778560638428,Low,Good,Less,.70273166894913,-.053161185234786,.89203679561615,.690524041652679,.182383269071579,Average,-.769818067550659
Kyrgyzstan,2013,5.40242671966553,Low,Good,Less,.755036652088165,-.059961821883917,.899560451507568,.72200351953506,.13491117954254,Average,-.739483833312988
Kyrgyzstan,2014,5.25219297409058,Low,Good,Less,.73629009723663,.380345851182938,.896767377853394,.725460648536682,.185025334358215,Average,-.659141063690186
Latvia,2006,4.70950222015381,Moderate,Good,Less,.640807151794434,-.234396353363991,.937048614025116,.654295861721039,.234135448932648,Weak,.822819113731384
Latvia,2007,4.6669716835022,Moderate,Fair,Less,.70017409324646,-.172637775540352,.923952639102936,.672520756721497,.24686250090599,Weak,.688644766807556
Latvia,2008,5.14537525177002,Moderate,Good,More,.63011145591736,-.208699122071266,.926328241825104,.638644397258759,.214901268482208,Weak,.491857022047043
Latvia,2009,4.66891050338745,Moderate,Fair,More,.437064558267593,-.184761211276054,.942090392112732,.52500480413437,.242196753621101,Weak,.588900327682495
Latvia,2011,4.9668116569519,Moderate,Fair,More,.564464449882507,-.007735912688077,.934255599975586,.563278019428253,.221713215112686,Weak,.503782033920288
Latvia,2012,5.12502527236938,Moderate,Good,More,.56381177902222,-.043389197438956,.894979357719421,.560012876987457,.232224524021149,Weak,.590419769287109
Latvia,2013,5.06977033615112,Moderate,Fair,More,.630507528781891,-.079324454069138,.836553633213043,.642102360725403,.227449417114258,Weak,.663091838359833
Latvia,2014,5.72911548614502,Moderate,Good,More,.670653164386749,-.049955278635026,.803687512874603,.652273058891296,.225979372859001,Weak,.69040983915329
Lebanon,2006,4.65310382843018,Moderate,Good,More,.670193552970886,.067532919347287,.901959538459778,.548370957374573,.319716393947601,Average,-1.12824392318726
Lebanon,2008,4.59485101699829,Moderate,Poor,More,.524062514305115,.03235075250268,.9267258644104,.526725828647614,.365417569875717,Weak,-1.17564296722412
Lebanon,2009,5.20599889755249,Moderate,Poor,More,.664733827114105,.068354643881321,.937024593353271,.52785462141037,.401288747787476,Average,-.977555274963379
Lebanon,2014,5.23302555084229,Moderate,Fair,More,.65720796585083,-.009413569234312,.93935817480087,.558848083019257,.267213225364685,Weak,-1.06919348239899
Lesotho,2011,4.89751482009888,Low,Fair,Less,.61825972795486,-.085067987442017,.767675638198853,.793473184108734,.170009925961494,Average,.129168391227722
Liberia,2007,3.7014012336731,Low,Poor,Less,.790374219417572,.174175307154655,.775734663009644,.612697422504425,.435410290956497,Strong,-.72589898109436
Liberia,2008,4.22135400772095,Low,Poor,Less,.724082767963409,.024247206747532,.83966767787933,.58506727218628,.261133134365082,Average,-.763750731945038
Liberia,2010,4.19606304168701,Low,Fair,Less,.819005370140076,.020185116678477,.818429529666901,.595008373260498,.21688310801983,Average,-.358731418848038
Liberia,2014,4.57141923904419,Low,Poor,Less,.590450882911682,.026990693062544,.868966281414032,.542849242687225,.442859619855881,Average,-.45978099107742
Lithuania,2006,5.95444297790527,Moderate,Excellent,Less,.567254602909088,-.301214158535004,.966878652572632,.621323466300964,.253998249769211,Weak,.83300757408142
Lithuania,2007,5.80828475952148,Moderate,Excellent,Less,.589662313461304,-.288769334554672,.966326057910919,.589249312877655,.2791842520237,Weak,.818358540534973
Lithuania,2008,5.55392599105835,Moderate,Excellent,Less,.6210600733757,-.266674280166626,.960843026638031,.532837271690369,.275795698165894,Weak,.769341230392456
Lithuania,2009,5.46692085266113,Moderate,Excellent,More,.495955795049667,-.30935135483742,.978800117969513,.526197910308838,.270837813615799,Weak,.74200487136841
Lithuania,2010,5.06582498550415,Moderate,Good,More,.51935225725174,-.28140777349472,.962167203426361,.473149508237839,.272029310464859,Weak,.783034980297089
Lithuania,2011,5.43243741989136,Moderate,Excellent,More,.56579726934433,-.15504090487957,.963511645793915,.569533467292786,.274636685848236,Weak,.74047863483429
Lithuania,2012,5.77103710174561,Moderate,Excellent,More,.503027141094208,-.280711472034454,.956959247589111,.580971002578735,.27738556265831,Weak,.825396180152893
Lithuania,2013,5.59568929672241,Moderate,Excellent,More,.555815279483795,-.244425252079964,.936335504055023,.58080381155014,.293728739023209,Average,.926773011684418
Lithuania,2014,6.12572383880615,High,Excellent,More,.507947206497192,-.271199733018875,.95634788274765,.619342982769012,.286910682916641,Average,.871467173099518
Luxembourg,2009,6.95792007446289,High,Excellent,More,.9391016960144,.112861678004265,.431606978178024,.799492657184601,.238021522760391,Strong,1.47973549365997
Luxembourg,2010,7.09725189208984,High,Excellent,More,.908303081989288,.080922201275826,.423341333866119,.808782875537872,.216064393520355,Strong,1.50033974647522
Luxembourg,2011,7.10140037536621,High,Excellent,More,.961830735206604,.090901046991349,.388170599937439,.836458563804626,.200136616826057,Strong,1.45459508895874
Luxembourg,2012,6.96409702301025,High,Excellent,More,.916520953178406,.044290650635958,.402753204107285,.815248727798462,.227411717176437,Strong,1.48234677314758
Luxembourg,2013,7.13080930709839,High,Excellent,More,.789655447006226,-.069239355623723,.300811767578125,.640379965305328,.184799984097481,Strong,1.4706666469574
Luxembourg,2014,6.89112710952759,High,Good,More,.937987685203552,.090894468128682,.366286784410477,.803083717823029,.170409396290779,Strong,1.45979714393616
Macedonia,2007,4.49359846115112,Moderate,Fair,More,.439399778842926,.078765608370305,.869545936584473,.602946102619171,.251122891902924,Average,-.092248529195786
Macedonia,2012,4.63964748382568,Moderate,Fair,More,.61305570602417,-.085757203400136,.919845163822174,.641886830329895,.421751916408539,Average,-.229563727974892
Macedonia,2013,5.18619060516357,Moderate,Fair,More,.64095264673233,.023115031421185,.860541105270386,.577911555767059,.330875664949417,Average,-.204417213797569
Macedonia,2014,5.20382595062256,Moderate,Fair,More,.64474081993103,.033017259091139,.8605996966362,.637328207492828,.30699834227562,Average,.059035405516625
Madagascar,2008,4.64007902145386,Low,Fair,Less,.332436114549637,-.089664801955224,.773066520690918,.61442494392395,.214525178074837,Strong,-.415307819843292
Madagascar,2011,4.38141536712646,Low,Fair,Less,.545555591583252,-.051088068634272,.897100150585175,.509870946407318,.23482598364353,Strong,-.808004438877106
Madagascar,2012,3.55060958862305,Low,Poor,Less,.487007886171341,-.044048573821784,.853590488433838,.689855694770813,.193977415561676,Average,-.72683846950531
Madagascar,2013,3.81560707092285,Low,Poor,Less,.479550391435623,-.007449828553945,.867707669734955,.734315693378448,.241230845451355,Average,-.744351446628571
Madagascar,2014,3.67562699317932,Low,Poor,Less,.528805017471313,-.011944600380958,.791055619716644,.747616171836853,.192181751132011,Average,-.534788608551025
Malawi,2006,3.82986807823181,Low,Poor,Less,.76714164018631,.199422940611839,.676439166069031,.670133292675018,.222251549363136,Strong,-.074388355016709
Malawi,2007,4.89103651046753,Low,Poor,Less,.909993827342987,.200999230146408,.691305458545685,.727481603622437,.175514221191406,Strong,-.108987957239151
Malawi,2009,5.14823961257935,Low,Poor,Less,.879161238670349,.174284234642982,.68892627954483,.76532417535782,.130396395921707,Strong,-.055726666003466
Malawi,2011,3.94606256484985,Low,Poor,Less,.73346382379532,.096973687410355,.852994203567505,.712758839130402,.268474787473679,Average,-.16735602915287
Malawi,2012,4.27926969528198,Low,Poor,Less,.637362718582153,.167706102132797,.885784983634949,.81561642885208,.20046292245388,Average,-.109613753855228
Malawi,2013,4.03508424758911,Low,Poor,Less,.75199526548386,.076996862888337,.856666088104248,.808457434177399,.247828677296638,Strong,-.19943168759346
Malawi,2014,4.56308031082153,Low,Poor,Less,.78576672077179,.059633780270815,.824017882347107,.703745067119598,.262713402509689,Strong,-.00259018689394
Malaysia,2006,6.01171684265137,Moderate,Good,More,.836765766143799,.183412238955498,.739797234535217,.750242531299591,.242824569344521,Strong,-.122303292155266
Malaysia,2007,6.23890447616577,Moderate,Good,More,.843627631664276,.071224756538868,.799052059650421,.775071978569031,.162261575460434,Strong,-.16635276377201
Malaysia,2008,5.80678176879883,Moderate,Fair,More,.779565989971161,.025836382061244,.883765518665314,.81541442871094,.18574498593807,Strong,-.23504517972469
Malaysia,2009,5.3847017288208,Moderate,Fair,More,.874319791793823,-.027060786262155,.858095228672028,.821610748767853,.16354975104332,Strong,-.278365731239319
Malaysia,2010,5.58028173446655,Moderate,Good,More,.769190669059753,.013569769449533,.843691051006317,.832447946071625,.191947668790817,Strong,-.177294373512268
Malaysia,2011,5.78636741638184,Moderate,Fair,More,.840359091758728,-.035292055457831,.841504573822021,.887327015399933,.154874965548515,Strong,-.180381134152412
Malaysia,2012,5.91428375244141,Moderate,Good,More,.848071813583374,-.002117496449501,.846618473529816,.867352902889252,.176881894469261,Strong,-.170180514454842
Malaysia,2013,5.7701997756958,Moderate,Fair,More,.791310429573059,.244747951626778,.755383491516113,.736497461795807,.316551625728607,Strong,-.135008007287979
Malaysia,2014,5.96292161941528,Moderate,Good,More,.808384358882904,.21976363658905,.84481543302536,.769534349441528,.260893493890762,Strong,.005394905805588
Mali,2006,4.014075756073,Low,Fair,Less,.555075645446777,-.043179348111153,.761045753955841,.766734838485718,.208562687039375,Strong,.324091762304306
Mali,2008,4.11466407775879,Low,Poor,Less,.494840055704117,.009313372895122,.917589664459229,.682153642177582,.164490669965744,Weak,.167538940906525
Mali,2009,3.97659850120544,Low,Poor,Less,.63381594419479,.024610882624984,.819207727909088,.760445773601532,.149751499295235,Average,-.018096704035998
Mali,2010,3.76230502128601,Low,Poor,Less,.749049723148346,-.015823852270842,.810591161251068,.796525418758392,.161666169762611,Strong,-.036703571677208
Mali,2011,4.66683292388916,Low,Fair,Less,.822847604751587,-.09206984192133,.726062476634979,.758270442485809,.131821230053902,Strong,-.26619815826416
Mali,2012,4.31301689147949,Low,Fair,Less,.70421928167343,-.088317006826401,.786719501018524,.680750370025635,.109447501599789,Average,-1.27794718742371
Mali,2013,3.67627716064453,Low,Fair,Less,.664711058139801,-.056799959391356,.754807353019714,.723919928073883,.192900717258453,Strong,-1.00496208667755
Mali,2014,3.9747142791748,Low,Good,Less,.651513874530792,-.041672389954329,.657930552959442,.74090141057968,.18563412129879,Strong,-.968481719493866
Mauritania,2007,4.14904308319092,Low,Poor,Less,.572888374328613,-.047642122954131,.586450517177582,.732821583747864,.174228683114052,Average,-.494947522878647
Mauritania,2008,4.24807500839233,Low,Poor,Less,.59326487779617,.005122943315655,.840947508811951,.731891095638275,.176086440682411,Average,-.81881046295166
Mauritania,2009,4.50043153762817,Low,Fair,Less,.735071182250977,.063156597316266,.848293781280518,.737651169300079,.169828593730927,Average,-.921358108520508
Mauritania,2010,4.7723069190979,Low,Good,Less,.66893059015274,.077043309807778,.727364480495453,.7779940366745,.128675624728203,Average,-1.01535367965698
Mauritania,2011,4.78480434417725,Low,Poor,Less,.566920220851898,.073099151253701,.746937870979309,.762008309364319,.17486257851124,Average,-1.06863033771515
Mauritania,2012,4.67320394515991,Low,Fair,Less,.48737275600433,-.001483284519054,.707005798816681,.782067596912384,.163681492209435,Average,-1.04314267635345
Mauritania,2013,4.19901514053345,Low,Poor,Less,.602800250053406,-.060802169144154,.675553739070892,.793040096759796,.19569034874439,Average,-.980242133140564
Mauritania,2014,4.4828052520752,Low,Good,Less,.46831813454628,-.036682710051537,.589483082294464,.754968464374542,.163452431559563,Average,-.74762761592865
Mauritius,2011,5.47707319259644,Moderate,Fair,More,.848193764686584,.181875333189964,.846761405467987,.738434374332428,.252504825592041,Strong,.861947953701019
Mauritius,2014,5.64777994155884,Moderate,Fair,More,.824230313301086,.166459560394287,.879405558109283,.808024525642395,.222399607300758,Average,.826085269451141
Mexico,2007,6.52537822723389,Moderate,Good,More,.670430362224579,-.098505057394505,.746681034564972,.815721213817596,.248497769236565,Average,-.323771446943283
Mexico,2008,6.82903623580933,Moderate,Good,More,.677477300167084,-.13155402243137,.784897923469543,.825426459312439,.201175302267075,Average,-.350614964962006
Mexico,2009,6.96281909942627,Moderate,Good,More,.682463407516479,-.079760380089283,.76422554254532,.84876161813736,.19607076048851,Average,-.261720150709152
Mexico,2010,6.8023886680603,Moderate,Good,More,.778120756149292,-.052419226616622,.692891895771027,.840059161186218,.215494677424431,Average,-.293670386075974
Mexico,2011,6.90951538085938,Moderate,Fair,More,.831368088722229,-.103831820189953,.697580218315125,.79009872674942,.227555885910988,Average,-.293986290693283
Mexico,2012,7.32018518447876,Moderate,Fair,More,.787768304347992,-.09772251546383,.633281111717224,.784479200839996,.278110533952713,Average,-.299706876277924
Mexico,2013,7.44254636764526,Moderate,Fair,More,.738716661930084,-.169543743133545,.614747047424316,.789685428142548,.222948729991913,Average,-.324774086475372
Mexico,2014,6.67983102798462,Moderate,Fair,More,.77913290262222,-.09873390942812,.629851162433624,.801649630069733,.228730410337448,Weak,-.406113088130951
Moldova,2006,5.1020712852478,Low,Fair,Less,.554478108882904,-.112527444958687,.92605543136597,.61877125501633,.254923015832901,Average,-.334868222475052
Moldova,2007,4.77491807937622,Low,Fair,Less,.6961949467659,-.134114667773247,.929560363292694,.57128769159317,.305511504411697,Weak,-.176919341087341
Moldova,2008,5.50275611877441,Low,Good,Less,.64061713218689,-.004690888337791,.925663769245148,.583739340305328,.283589243888855,Weak,-.292077749967575
Moldova,2009,5.55437421798706,Low,Good,Less,.550858616828918,-.047325629740954,.925061643123627,.56160748004913,.306487500667572,Weak,-.456368386745453
Moldova,2010,5.5897364616394,Moderate,Good,Less,.598484814167023,-.037500564008952,.92930942773819,.583790004253387,.277520358562469,Weak,-.2454933822155
Moldova,2011,5.7922625541687,Moderate,Good,Less,.628022789955139,-.03168985247612,.956644356250763,.567914068698883,.284829497337341,Weak,-.034877538681031
Moldova,2012,5.9957127571106,Moderate,Fair,Less,.602418541908264,.000579843064771,.955484569072723,.567696511745453,.313725888729095,Weak,-.025717129930854
Moldova,2013,5.75605916976929,Moderate,Fair,Less,.657734274864197,-.01949922554195,.94063240289688,.581803798675537,.260602951049805,Weak,-.062371142208577
Moldova,2014,5.91705846786499,Moderate,Fair, ,.623186230659485,-.064121700823308,.924806714057922,.582632899284363,.259689748287201,Weak,-.062136996537447
Mongolia,2007,4.60905933380127,Moderate,Good,Less,.781332671642303,.052660785615445,.9178130030632,.570640087127686,.203044012188911,Average,.478382557630539
Mongolia,2008,4.4930100440979,Moderate,Excellent,Less,.484081417322159,.056277196854353,.961714267730713,.585894286632538,.173452138900757,Average,.406318694353104
Mongolia,2010,4.58552360534668,Moderate,Good,Less,.630966603755951,.087538570165635,.927568316459656,.71242493391037,.150025174021721,Weak,.3175348341465
Mongolia,2011,5.03117370605469,Moderate,Excellent,Less,.700345695018768,.13808017969131,.931158840656281,.692157864570618,.153232589364052,Weak,.301548689603806
Mongolia,2012,4.88515043258667,Moderate,Excellent,Less,.688311696052551,.092877700924874,.932385981082916,.689052641391754,.18106634914875,Weak,.247455701231956
Mongolia,2013,4.91292810440063,Moderate,Excellent,Less,.748014032840729,.121606156229973,.927854478359222,.649444937705994,.178902223706245,Average,.279379099607468
Mongolia,2014,4.8248348236084,Moderate,Excellent,Less,.752354145050049,.131046742200851,.908596813678741,.627491593360901,.170421317219734,Average,.54719489812851
Montenegro,2007,5.1963152885437,Moderate,Fair,More,.512067258358002,-.133714661002159,.814567804336548,.578938007354736,.339850872755051,Average,.20915319025517
Montenegro,2012,5.21872425079346,Moderate,Poor,More,.46170637011528,-.192411661148071,.755059719085693,.573610484600067,.379281342029572,Average,.392855793237686
Montenegro,2013,5.07434177398682,Moderate,Poor,More,.502264976501465,-.176147788763046,.693372130393982,.5389803647995,.331081718206406,Average,.322948843240738
Montenegro,2014,5.2827205657959,Moderate,Good,More,.502665519714355,.096162453293801,.768465518951416,.58744204044342,.367646753787994,Average,.207932993769646
Morocco,2012,4.96965646743774,Moderate,Poor,Less,.756784617900848,-.19784085452557,.8449347615242,.68713104724884,.28133597970009,Average,-.547978043556213
Morocco,2013,5.14216041564941,Moderate,Poor,Less,.57162994146347,-.221898853778839,.771112203598022,.784261465072632,.239409267902374,Average,-.60554426908493
Mozambique,2006,4.59487962722778,Low,Good,Less,.684149205684662,.055807799100876,.757999181747437,.622544229030609,.326822996139526,Average,.204759001731873
Mozambique,2007,4.83263492584229,Low,Poor,Less,.643061816692352,.088461317121983,.854016304016113,.634451270103455,.240263566374779,Average,.111387804150581
Mozambique,2008,4.65358304977417,Low,Fair,Less,.51443749666214,.020460342988372,.864334642887115,.622976362705231,.279546409845352,Average,.13254526257515
Mozambique,2011,4.97111177444458,Low,Fair,Less,.639206826686859,-.010089443065227,.718758940696716,.59200614690781,.243416056036949,Strong,.051504701375962
Namibia,2007,4.88558721542358,Moderate,Fair,Less,.78104048967361,-.10618858784437,.839217841625214,.810895442962646,.15975588560104,Strong,.73411238193512
